date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:36:47	0/0	---M--	200	added ('OK')	text/css	etag:%2269c27f13-0%22	https://www.studio27hairsalon.com/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min.css?ver=4.12.4	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min9cba.css	(from https://www.studio27hairsalon.com/)
18:36:49	25664/25664	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269c27f2b-6440%22	https://www.studio27hairsalon.com/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.12.6	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/themes/astra/assets/js/minified/frontend.minef5f.js	(from https://www.studio27hairsalon.com/)
18:36:51	457/457	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660e26d6-1c9%22	https://www.studio27hairsalon.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-includes/js/dist/dom-ready.min5346.js	(from https://www.studio27hairsalon.com/)
18:36:54	6511/6511	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff3d-196f%22	https://www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/starter-templates-zip-preview.min.js?ver=aabd2ae4238bd052108b	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/starter-templates-zip-preview.min7bf5.js	(from https://www.studio27hairsalon.com/)
18:36:55	18994/18994	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff1f-4a32%22	https://www.studio27hairsalon.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min.js?ver=3.0.7	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min8571.js	(from https://www.studio27hairsalon.com/)
18:36:56	34788/34788	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff1f-87e4%22	https://www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/htbbootstrap.min.js?ver=3.0.7	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/htbbootstrap.min8571.js	(from https://www.studio27hairsalon.com/)
18:36:57	8992/8992	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff1f-2320%22	https://www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/waypoints.min.js?ver=3.0.7	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/waypoints.min8571.js	(from https://www.studio27hairsalon.com/)
18:37:00	31078/31078	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff1f-7966%22	https://www.studio27hairsalon.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htmega-widgets-active.min.js?ver=3.0.7	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htmega-widgets-active.min8571.js	(from https://www.studio27hairsalon.com/)
18:37:01	43935/43935	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269c27f06-ab9f%22	https://www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/astra-addon-js.min.js?ver=4.12.4	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/astra-addon-js.min9cba.js	(from https://www.studio27hairsalon.com/)
18:37:02	23234/23234	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269c27f13-5ac2%22	https://www.studio27hairsalon.com/wp-content/plugins/astra-addon/assets/js/minified/purify.min.js?ver=4.12.4	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/astra-addon/assets/js/minified/purify.min9cba.js	(from https://www.studio27hairsalon.com/)
